EventID,Coincidence,HitTop,HitMiddle,HitBottom,Decay,DecayTime_ns
0,SINGLE,1,0,0,False,-1
1,NONE,0,0,0,False,-1
2,NONE,0,0,0,False,-1
3,NONE,0,0,0,False,-1
4,NONE,0,0,0,False,-1
5,NONE,0,0,0,False,-1
6,NONE,0,0,0,False,-1
7,SINGLE,0,0,1,False,-1
8,NONE,0,0,0,False,-1
9,SINGLE,0,0,1,False,-1
10,NONE,0,0,0,False,-1
11,NONE,0,0,0,False,-1
12,NONE,0,0,0,False,-1
13,NONE,0,0,0,False,-1
14,NONE,0,0,0,False,-1
15,DOUBLE,1,1,0,False,-1
16,NONE,0,0,0,False,-1
17,SINGLE,0,0,1,False,-1
18,NONE,0,0,0,False,-1
19,NONE,0,0,0,False,-1
20,SINGLE,0,1,0,False,-1
21,NONE,0,0,0,False,-1
22,NONE,0,0,0,False,-1
23,NONE,0,0,0,False,-1
24,NONE,0,0,0,False,-1
25,NONE,0,0,0,False,-1
26,SINGLE,1,0,0,False,-1
27,DOUBLE,1,1,0,False,-1
28,SINGLE,0,0,1,False,-1
29,SINGLE,1,0,0,False,-1
30,DOUBLE,1,1,0,False,-1
31,DOUBLE,1,1,0,False,-1
32,DOUBLE,1,1,0,False,-1
33,NONE,0,0,0,False,-1
34,SINGLE,1,0,0,False,-1
35,NONE,0,0,0,False,-1
36,NONE,0,0,0,False,-1
37,NONE,0,0,0,False,-1
38,NONE,0,0,0,False,-1
39,SINGLE,0,1,0,False,-1
40,NONE,0,0,0,False,-1
41,NONE,0,0,0,False,-1
42,SINGLE,1,0,0,False,-1
43,NONE,0,0,0,False,-1
44,SINGLE,1,0,0,False,-1
45,NONE,0,0,0,False,-1
46,NONE,0,0,0,False,-1
47,SINGLE,1,0,0,False,-1
48,SINGLE,0,1,0,False,-1
49,NONE,0,0,0,False,-1
50,NONE,0,0,0,False,-1
51,SINGLE,0,1,0,False,-1
52,NONE,0,0,0,False,-1
53,NONE,0,0,0,False,-1
54,NONE,0,0,0,False,-1
55,SINGLE,0,1,0,False,-1
56,NONE,0,0,0,False,-1
57,SINGLE,0,0,1,False,-1
58,NONE,0,0,0,False,-1
59,SINGLE,0,0,1,False,-1
60,SINGLE,1,0,0,False,-1
61,SINGLE,0,0,1,False,-1
62,NONE,0,0,0,False,-1
63,SINGLE,1,0,0,False,-1
64,NONE,0,0,0,False,-1
65,NONE,0,0,0,False,-1
66,DOUBLE,1,0,1,False,-1
67,NONE,0,0,0,False,-1
68,DOUBLE,1,1,0,False,-1
69,SINGLE,0,0,1,False,-1
70,NONE,0,0,0,False,-1
71,NONE,0,0,0,False,-1
72,NONE,0,0,0,False,-1
73,SINGLE,1,0,0,False,-1
74,SINGLE,1,0,0,False,-1
75,SINGLE,1,0,0,False,-1
76,NONE,0,0,0,False,-1
77,NONE,0,0,0,False,-1
78,NONE,0,0,0,False,-1
79,NONE,0,0,0,False,-1
80,NONE,0,0,0,False,-1
81,NONE,0,0,0,False,-1
82,NONE,0,0,0,False,-1
83,NONE,0,0,0,False,-1
84,NONE,0,0,0,False,-1
85,NONE,0,0,0,False,-1
86,SINGLE,1,0,0,False,-1
87,NONE,0,0,0,False,-1
88,SINGLE,0,0,1,False,-1
89,NONE,0,0,0,False,-1
90,NONE,0,0,0,False,-1
91,DOUBLE,1,1,0,False,-1
92,DOUBLE,1,1,0,False,-1
93,NONE,0,0,0,False,-1
94,SINGLE,1,0,0,False,-1
95,SINGLE,1,0,0,False,-1
96,NONE,0,0,0,False,-1
97,DOUBLE,1,1,0,False,-1
98,DOUBLE,1,1,0,False,-1
99,SINGLE,0,1,0,False,-1
100,SINGLE,1,0,0,False,-1
101,SINGLE,1,0,0,False,-1
102,DOUBLE,1,1,0,False,-1
103,DOUBLE,1,0,1,False,-1
104,SINGLE,0,0,1,False,-1
105,DOUBLE,1,0,1,False,-1
106,SINGLE,0,0,1,False,-1
107,NONE,0,0,0,False,-1
108,DOUBLE,1,1,0,False,-1
109,SINGLE,0,0,1,False,-1
110,NONE,0,0,0,False,-1
111,DOUBLE,1,1,0,False,-1
112,NONE,0,0,0,False,-1
113,NONE,0,0,0,False,-1
114,SINGLE,1,0,0,False,-1
115,DOUBLE,1,0,1,False,-1
116,SINGLE,0,1,0,False,-1
117,NONE,0,0,0,False,-1
118,DOUBLE,1,0,1,False,-1
119,DOUBLE,1,1,0,False,-1
120,DOUBLE,1,1,0,False,-1
121,SINGLE,0,0,1,False,-1
122,NONE,0,0,0,False,-1
123,SINGLE,1,0,0,False,-1
124,NONE,0,0,0,False,-1
125,DOUBLE,0,1,1,False,-1
126,NONE,0,0,0,False,-1
127,NONE,0,0,0,False,-1
128,NONE,0,0,0,False,-1
129,NONE,0,0,0,False,-1
130,NONE,0,0,0,False,-1
131,NONE,0,0,0,False,-1
132,NONE,0,0,0,False,-1
133,SINGLE,1,0,0,False,-1
134,SINGLE,0,0,1,False,-1
135,NONE,0,0,0,False,-1
136,SINGLE,1,0,0,False,-1
137,DOUBLE,1,1,0,False,-1
138,NONE,0,0,0,False,-1
139,NONE,0,0,0,False,-1
140,SINGLE,1,0,0,False,-1
141,NONE,0,0,0,False,-1
142,NONE,0,0,0,False,-1
143,DOUBLE,1,0,1,False,-1
144,NONE,0,0,0,False,-1
145,DOUBLE,1,1,0,False,-1
146,NONE,0,0,0,False,-1
147,DOUBLE,1,0,1,False,-1
148,DOUBLE,1,1,0,False,-1
149,NONE,0,0,0,False,-1
150,NONE,0,0,0,False,-1
151,NONE,0,0,0,False,-1
152,NONE,0,0,0,False,-1
153,NONE,0,0,0,False,-1
154,DOUBLE,1,1,0,False,-1
155,DOUBLE,1,1,0,False,-1
156,NONE,0,0,0,False,-1
157,NONE,0,0,0,False,-1
158,NONE,0,0,0,False,-1
159,SINGLE,0,1,0,False,-1
160,SINGLE,0,0,1,False,-1
161,SINGLE,1,0,0,False,-1
162,NONE,0,0,0,False,-1
163,NONE,0,0,0,False,-1
164,SINGLE,1,0,0,False,-1
165,NONE,0,0,0,False,-1
166,NONE,0,0,0,False,-1
167,NONE,0,0,0,False,-1
168,NONE,0,0,0,False,-1
169,NONE,0,0,0,False,-1
170,DOUBLE,1,0,1,False,-1
171,NONE,0,0,0,False,-1
172,DOUBLE,1,0,1,False,-1
173,NONE,0,0,0,False,-1
174,NONE,0,0,0,False,-1
175,NONE,0,0,0,False,-1
176,NONE,0,0,0,False,-1
177,NONE,0,0,0,False,-1
178,NONE,0,0,0,False,-1
179,NONE,0,0,0,False,-1
180,SINGLE,1,0,0,False,-1
181,DOUBLE,1,1,0,False,-1
182,NONE,0,0,0,False,-1
183,SINGLE,1,0,0,False,-1
184,NONE,0,0,0,False,-1
185,SINGLE,1,0,0,False,-1
186,SINGLE,1,0,0,False,-1
187,NONE,0,0,0,False,-1
188,NONE,0,0,0,False,-1
189,NONE,0,0,0,False,-1
190,SINGLE,0,0,1,False,-1
191,NONE,0,0,0,False,-1
192,NONE,0,0,0,False,-1
193,SINGLE,1,0,0,False,-1
194,SINGLE,1,0,0,False,-1
195,DOUBLE,1,1,0,False,-1
196,NONE,0,0,0,False,-1
197,SINGLE,1,0,0,False,-1
198,SINGLE,0,0,1,False,-1
199,NONE,0,0,0,False,-1
200,NONE,0,0,0,False,-1
201,SINGLE,1,0,0,False,-1
202,NONE,0,0,0,False,-1
203,NONE,0,0,0,False,-1
204,DOUBLE,1,1,0,False,-1
205,NONE,0,0,0,False,-1
206,NONE,0,0,0,False,-1
207,NONE,0,0,0,False,-1
208,SINGLE,1,0,0,False,-1
209,NONE,0,0,0,False,-1
210,NONE,0,0,0,False,-1
211,NONE,0,0,0,False,-1
212,NONE,0,0,0,False,-1
213,NONE,0,0,0,False,-1
214,DOUBLE,1,1,0,False,-1
215,NONE,0,0,0,False,-1
216,SINGLE,1,0,0,False,-1
217,NONE,0,0,0,False,-1
218,SINGLE,1,0,0,False,-1
219,NONE,0,0,0,False,-1
220,NONE,0,0,0,False,-1
221,SINGLE,0,1,0,False,-1
222,NONE,0,0,0,False,-1
223,TRIPLE,1,1,1,False,-1
224,NONE,0,0,0,False,-1
225,DOUBLE,1,1,0,False,-1
226,NONE,0,0,0,False,-1
227,NONE,0,0,0,False,-1
228,DOUBLE,1,1,0,False,-1
229,NONE,0,0,0,False,-1
230,NONE,0,0,0,False,-1
231,NONE,0,0,0,False,-1
232,SINGLE,1,0,0,False,-1
233,NONE,0,0,0,False,-1
234,DOUBLE,1,1,0,False,-1
235,SINGLE,0,1,0,False,-1
236,DOUBLE,1,1,0,False,-1
237,NONE,0,0,0,False,-1
238,SINGLE,0,0,1,False,-1
239,NONE,0,0,0,False,-1
240,SINGLE,1,0,0,False,-1
241,SINGLE,0,0,1,False,-1
242,SINGLE,0,0,1,False,-1
243,DOUBLE,1,1,0,False,-1
244,SINGLE,1,0,0,False,-1
245,SINGLE,1,0,0,False,-1
246,DOUBLE,1,1,0,False,-1
247,NONE,0,0,0,False,-1
248,SINGLE,1,0,0,False,-1
249,NONE,0,0,0,False,-1
250,DOUBLE,1,1,0,False,-1
251,DOUBLE,1,0,1,False,-1
252,NONE,0,0,0,False,-1
253,NONE,0,0,0,False,-1
254,SINGLE,0,1,0,False,-1
255,NONE,0,0,0,False,-1
256,NONE,0,0,0,False,-1
257,DOUBLE,1,1,0,False,-1
258,DOUBLE,1,1,0,False,-1
259,NONE,0,0,0,False,-1
260,DOUBLE,1,1,0,False,-1
261,SINGLE,1,0,0,False,-1
262,SINGLE,1,0,0,False,-1
263,NONE,0,0,0,False,-1
264,SINGLE,0,0,1,False,-1
265,NONE,0,0,0,False,-1
266,SINGLE,0,0,1,False,-1
267,NONE,0,0,0,False,-1
268,SINGLE,0,1,0,False,-1
269,NONE,0,0,0,False,-1
270,NONE,0,0,0,False,-1
271,SINGLE,0,0,1,False,-1
272,SINGLE,0,0,1,False,-1
273,SINGLE,1,0,0,False,-1
274,SINGLE,1,0,0,False,-1
275,SINGLE,0,1,0,False,-1
276,DOUBLE,1,1,0,False,-1
277,NONE,0,0,0,False,-1
278,NONE,0,0,0,False,-1
279,DOUBLE,1,1,0,False,-1
280,NONE,0,0,0,False,-1
281,NONE,0,0,0,False,-1
282,NONE,0,0,0,False,-1
283,SINGLE,1,0,0,False,-1
284,NONE,0,0,0,False,-1
285,SINGLE,0,0,1,False,-1
286,SINGLE,0,1,0,False,-1
287,SINGLE,1,0,0,False,-1
288,NONE,0,0,0,False,-1
289,SINGLE,0,1,0,False,-1
290,SINGLE,1,0,0,False,-1
291,NONE,0,0,0,False,-1
292,SINGLE,0,0,1,False,-1
293,NONE,0,0,0,False,-1
294,SINGLE,1,0,0,False,-1
295,SINGLE,0,1,0,False,-1
296,DOUBLE,1,1,0,False,-1
297,NONE,0,0,0,False,-1
298,DOUBLE,1,1,0,False,-1
299,NONE,0,0,0,False,-1
300,NONE,0,0,0,False,-1
301,NONE,0,0,0,False,-1
302,NONE,0,0,0,False,-1
303,NONE,0,0,0,False,-1
304,SINGLE,1,0,0,False,-1
305,NONE,0,0,0,False,-1
306,DOUBLE,1,0,1,False,-1
307,DOUBLE,1,1,0,False,-1
308,NONE,0,0,0,False,-1
309,NONE,0,0,0,False,-1
310,NONE,0,0,0,False,-1
311,SINGLE,1,0,0,False,-1
312,NONE,0,0,0,False,-1
313,DOUBLE,1,1,0,False,-1
314,NONE,0,0,0,False,-1
315,SINGLE,0,1,0,False,-1
316,SINGLE,0,0,1,False,-1
317,SINGLE,0,0,1,False,-1
318,NONE,0,0,0,False,-1
319,SINGLE,0,1,0,False,-1
320,NONE,0,0,0,False,-1
321,SINGLE,1,0,0,False,-1
322,DOUBLE,1,1,0,False,-1
323,NONE,0,0,0,False,-1
324,DOUBLE,1,1,0,False,-1
325,NONE,0,0,0,False,-1
326,DOUBLE,1,1,0,False,-1
327,SINGLE,1,0,0,False,-1
328,NONE,0,0,0,False,-1
329,NONE,0,0,0,False,-1
330,NONE,0,0,0,False,-1
331,SINGLE,1,0,0,False,-1
332,NONE,0,0,0,False,-1
333,NONE,0,0,0,False,-1
334,NONE,0,0,0,False,-1
335,SINGLE,0,0,1,False,-1
336,DOUBLE,1,1,0,False,-1
337,SINGLE,0,0,1,False,-1
338,NONE,0,0,0,False,-1
339,NONE,0,0,0,False,-1
340,DOUBLE,1,1,0,False,-1
341,SINGLE,1,0,0,False,-1
342,SINGLE,0,0,1,False,-1
343,SINGLE,1,0,0,False,-1
344,NONE,0,0,0,False,-1
345,DOUBLE,1,1,0,False,-1
346,NONE,0,0,0,False,-1
347,DOUBLE,0,1,1,False,-1
348,NONE,0,0,0,False,-1
349,NONE,0,0,0,False,-1
350,NONE,0,0,0,False,-1
351,NONE,0,0,0,False,-1
352,NONE,0,0,0,False,-1
353,NONE,0,0,0,False,-1
354,SINGLE,0,1,0,False,-1
355,NONE,0,0,0,False,-1
356,NONE,0,0,0,False,-1
357,DOUBLE,1,1,0,False,-1
358,SINGLE,0,0,1,False,-1
359,NONE,0,0,0,False,-1
360,NONE,0,0,0,False,-1
361,NONE,0,0,0,False,-1
362,SINGLE,1,0,0,False,-1
363,SINGLE,1,0,0,False,-1
364,NONE,0,0,0,False,-1
365,SINGLE,1,0,0,False,-1
366,NONE,0,0,0,False,-1
367,NONE,0,0,0,False,-1
368,NONE,0,0,0,False,-1
369,NONE,0,0,0,False,-1
370,NONE,0,0,0,False,-1
371,NONE,0,0,0,False,-1
372,NONE,0,0,0,False,-1
373,NONE,0,0,0,False,-1
374,SINGLE,1,0,0,False,-1
375,SINGLE,0,0,1,False,-1
376,SINGLE,0,0,1,False,-1
377,DOUBLE,0,1,1,False,-1
378,DOUBLE,1,1,0,False,-1
379,SINGLE,1,0,0,False,-1
380,SINGLE,1,0,0,False,-1
381,NONE,0,0,0,False,-1
382,NONE,0,0,0,False,-1
383,NONE,0,0,0,False,-1
384,NONE,0,0,0,False,-1
385,SINGLE,0,1,0,False,-1
386,NONE,0,0,0,False,-1
387,NONE,0,0,0,False,-1
388,NONE,0,0,0,False,-1
389,DOUBLE,1,1,0,False,-1
390,NONE,0,0,0,False,-1
391,SINGLE,0,0,1,False,-1
392,SINGLE,0,0,1,False,-1
393,NONE,0,0,0,False,-1
394,SINGLE,1,0,0,False,-1
395,SINGLE,0,0,1,False,-1
396,NONE,0,0,0,False,-1
397,SINGLE,0,1,0,False,-1
398,SINGLE,1,0,0,False,-1
399,NONE,0,0,0,False,-1
400,NONE,0,0,0,False,-1
401,NONE,0,0,0,False,-1
402,NONE,0,0,0,False,-1
403,DOUBLE,1,1,0,False,-1
404,NONE,0,0,0,False,-1
405,NONE,0,0,0,False,-1
406,NONE,0,0,0,False,-1
407,NONE,0,0,0,False,-1
408,NONE,0,0,0,False,-1
409,NONE,0,0,0,False,-1
410,NONE,0,0,0,False,-1
411,NONE,0,0,0,False,-1
412,NONE,0,0,0,False,-1
413,SINGLE,0,1,0,False,-1
414,NONE,0,0,0,False,-1
415,NONE,0,0,0,False,-1
416,NONE,0,0,0,False,-1
417,DOUBLE,1,0,1,False,-1
418,NONE,0,0,0,False,-1
419,NONE,0,0,0,False,-1
420,NONE,0,0,0,False,-1
421,NONE,0,0,0,False,-1
422,NONE,0,0,0,False,-1
423,SINGLE,0,1,0,False,-1
424,NONE,0,0,0,False,-1
425,NONE,0,0,0,False,-1
426,DOUBLE,1,1,0,False,-1
427,DOUBLE,1,1,0,False,-1
428,DOUBLE,1,1,0,False,-1
429,DOUBLE,1,1,0,False,-1
430,DOUBLE,1,1,0,False,-1
431,NONE,0,0,0,False,-1
432,DOUBLE,1,1,0,False,-1
433,DOUBLE,1,1,0,False,-1
434,NONE,0,0,0,False,-1
435,SINGLE,0,0,1,False,-1
436,NONE,0,0,0,False,-1
437,DOUBLE,1,1,0,False,-1
438,NONE,0,0,0,False,-1
439,NONE,0,0,0,False,-1
440,SINGLE,0,0,1,False,-1
441,SINGLE,0,1,0,False,-1
442,NONE,0,0,0,False,-1
443,NONE,0,0,0,False,-1
444,NONE,0,0,0,False,-1
445,NONE,0,0,0,False,-1
446,DOUBLE,1,0,1,False,-1
447,NONE,0,0,0,False,-1
448,NONE,0,0,0,False,-1
449,DOUBLE,1,1,0,False,-1
450,NONE,0,0,0,False,-1
451,NONE,0,0,0,False,-1
452,NONE,0,0,0,False,-1
453,NONE,0,0,0,False,-1
454,NONE,0,0,0,False,-1
455,SINGLE,1,0,0,False,-1
456,NONE,0,0,0,False,-1
457,SINGLE,0,0,1,False,-1
458,NONE,0,0,0,False,-1
459,SINGLE,0,0,1,False,-1
460,SINGLE,1,0,0,False,-1
461,NONE,0,0,0,False,-1
462,NONE,0,0,0,False,-1
463,NONE,0,0,0,False,-1
464,NONE,0,0,0,False,-1
465,NONE,0,0,0,False,-1
466,DOUBLE,1,0,1,False,-1
467,NONE,0,0,0,False,-1
468,NONE,0,0,0,False,-1
469,SINGLE,1,0,0,False,-1
470,NONE,0,0,0,False,-1
471,NONE,0,0,0,False,-1
472,DOUBLE,1,0,1,False,-1
473,SINGLE,0,0,1,False,-1
474,SINGLE,0,1,0,False,-1
475,SINGLE,1,0,0,False,-1
476,DOUBLE,1,1,0,False,-1
477,SINGLE,0,1,0,False,-1
478,SINGLE,0,1,0,False,-1
479,SINGLE,1,0,0,False,-1
480,TRIPLE,1,1,1,False,-1
481,NONE,0,0,0,False,-1
482,NONE,0,0,0,False,-1
483,NONE,0,0,0,False,-1
484,SINGLE,0,0,1,False,-1
485,DOUBLE,1,0,1,False,-1
486,NONE,0,0,0,False,-1
487,NONE,0,0,0,False,-1
488,SINGLE,1,0,0,False,-1
489,NONE,0,0,0,False,-1
490,NONE,0,0,0,False,-1
491,NONE,0,0,0,False,-1
492,SINGLE,1,0,0,False,-1
493,NONE,0,0,0,False,-1
494,NONE,0,0,0,False,-1
495,NONE,0,0,0,False,-1
496,NONE,0,0,0,False,-1
497,SINGLE,1,0,0,False,-1
498,SINGLE,1,0,0,False,-1
499,NONE,0,0,0,False,-1
500,SINGLE,0,0,1,False,-1
501,DOUBLE,1,1,0,False,-1
502,DOUBLE,1,1,0,False,-1
503,SINGLE,0,0,1,False,-1
504,NONE,0,0,0,False,-1
505,NONE,0,0,0,False,-1
506,NONE,0,0,0,False,-1
507,NONE,0,0,0,False,-1
508,SINGLE,1,0,0,False,-1
509,DOUBLE,1,0,1,False,-1
510,DOUBLE,1,1,0,False,-1
511,NONE,0,0,0,False,-1
512,SINGLE,1,0,0,False,-1
513,SINGLE,1,0,0,False,-1
514,NONE,0,0,0,False,-1
515,NONE,0,0,0,False,-1
516,DOUBLE,1,1,0,False,-1
517,NONE,0,0,0,False,-1
518,NONE,0,0,0,False,-1
519,DOUBLE,1,1,0,False,-1
520,SINGLE,0,0,1,False,-1
521,DOUBLE,1,0,1,False,-1
522,NONE,0,0,0,False,-1
523,NONE,0,0,0,False,-1
524,NONE,0,0,0,False,-1
525,NONE,0,0,0,False,-1
526,NONE,0,0,0,False,-1
527,DOUBLE,1,1,0,False,-1
528,NONE,0,0,0,False,-1
529,SINGLE,0,0,1,False,-1
530,SINGLE,0,1,0,False,-1
531,NONE,0,0,0,False,-1
532,NONE,0,0,0,False,-1
533,DOUBLE,1,1,0,False,-1
534,NONE,0,0,0,False,-1
535,NONE,0,0,0,False,-1
536,NONE,0,0,0,False,-1
537,SINGLE,0,0,1,False,-1
538,SINGLE,1,0,0,False,-1
539,NONE,0,0,0,False,-1
540,NONE,0,0,0,False,-1
541,DOUBLE,1,1,0,False,-1
542,NONE,0,0,0,False,-1
543,NONE,0,0,0,False,-1
544,SINGLE,0,1,0,False,-1
545,NONE,0,0,0,False,-1
546,NONE,0,0,0,False,-1
547,NONE,0,0,0,False,-1
548,NONE,0,0,0,False,-1
549,NONE,0,0,0,False,-1
550,SINGLE,0,0,1,False,-1
551,DOUBLE,1,1,0,False,-1
552,DOUBLE,1,0,1,False,-1
553,NONE,0,0,0,False,-1
554,NONE,0,0,0,False,-1
555,SINGLE,0,0,1,False,-1
556,NONE,0,0,0,False,-1
557,DOUBLE,1,1,0,False,-1
558,DOUBLE,1,1,0,False,-1
559,NONE,0,0,0,False,-1
560,SINGLE,1,0,0,False,-1
561,NONE,0,0,0,False,-1
562,DOUBLE,0,1,1,False,-1
563,NONE,0,0,0,False,-1
564,SINGLE,0,0,1,False,-1
565,NONE,0,0,0,False,-1
566,NONE,0,0,0,False,-1
567,DOUBLE,1,1,0,False,-1
568,NONE,0,0,0,False,-1
569,SINGLE,0,0,1,False,-1
570,DOUBLE,1,1,0,False,-1
571,SINGLE,0,0,1,False,-1
572,NONE,0,0,0,False,-1
573,NONE,0,0,0,False,-1
574,NONE,0,0,0,False,-1
575,NONE,0,0,0,False,-1
576,NONE,0,0,0,False,-1
577,NONE,0,0,0,False,-1
578,NONE,0,0,0,False,-1
