EventID,Coincidence,HitTop,HitMiddle,HitBottom,Decay,DecayTime_ns
0,SINGLE,0,1,0,False,-1
1,SINGLE,1,0,0,False,-1
2,NONE,0,0,0,False,-1
3,NONE,0,0,0,False,-1
4,NONE,0,0,0,False,-1
5,NONE,0,0,0,False,-1
6,NONE,0,0,0,False,-1
7,NONE,0,0,0,False,-1
8,NONE,0,0,0,False,-1
9,SINGLE,0,0,1,False,-1
10,NONE,0,0,0,False,-1
11,DOUBLE,1,1,0,False,-1
12,NONE,0,0,0,False,-1
13,DOUBLE,1,1,0,False,-1
14,NONE,0,0,0,False,-1
15,NONE,0,0,0,False,-1
16,SINGLE,0,1,0,False,-1
17,NONE,0,0,0,False,-1
18,DOUBLE,1,1,0,False,-1
19,SINGLE,0,0,1,False,-1
20,NONE,0,0,0,False,-1
21,SINGLE,1,0,0,False,-1
22,NONE,0,0,0,False,-1
23,NONE,0,0,0,False,-1
24,SINGLE,0,1,0,False,-1
25,DOUBLE,1,1,0,False,-1
26,SINGLE,0,0,1,False,-1
27,SINGLE,0,1,0,False,-1
28,NONE,0,0,0,False,-1
29,NONE,0,0,0,False,-1
30,DOUBLE,1,1,0,False,-1
31,NONE,0,0,0,False,-1
32,DOUBLE,1,1,0,False,-1
33,NONE,0,0,0,False,-1
34,NONE,0,0,0,False,-1
35,SINGLE,0,0,1,False,-1
36,SINGLE,0,0,1,False,-1
37,NONE,0,0,0,False,-1
38,NONE,0,0,0,False,-1
39,NONE,0,0,0,False,-1
40,DOUBLE,1,1,0,False,-1
41,SINGLE,0,1,0,False,-1
42,NONE,0,0,0,False,-1
43,SINGLE,0,1,0,False,-1
44,NONE,0,0,0,False,-1
45,SINGLE,1,0,0,False,-1
46,NONE,0,0,0,False,-1
47,NONE,0,0,0,False,-1
48,SINGLE,0,0,1,False,-1
49,NONE,0,0,0,False,-1
50,NONE,0,0,0,False,-1
51,SINGLE,0,1,0,False,-1
52,NONE,0,0,0,False,-1
53,SINGLE,1,0,0,False,-1
54,SINGLE,1,0,0,False,-1
55,NONE,0,0,0,False,-1
56,NONE,0,0,0,False,-1
57,SINGLE,1,0,0,False,-1
58,NONE,0,0,0,False,-1
59,SINGLE,1,0,0,False,-1
60,NONE,0,0,0,False,-1
61,DOUBLE,1,1,0,False,-1
62,DOUBLE,1,1,0,False,-1
63,NONE,0,0,0,False,-1
64,NONE,0,0,0,False,-1
65,NONE,0,0,0,False,-1
66,NONE,0,0,0,False,-1
67,SINGLE,0,1,0,False,-1
68,SINGLE,0,0,1,False,-1
69,NONE,0,0,0,False,-1
70,NONE,0,0,0,False,-1
71,DOUBLE,1,1,0,False,-1
72,NONE,0,0,0,False,-1
73,NONE,0,0,0,False,-1
74,TRIPLE,1,1,1,False,-1
75,NONE,0,0,0,False,-1
76,NONE,0,0,0,False,-1
77,SINGLE,0,0,1,False,-1
78,NONE,0,0,0,False,-1
79,DOUBLE,1,1,0,False,-1
80,DOUBLE,1,1,0,False,-1
81,SINGLE,1,0,0,False,-1
82,NONE,0,0,0,False,-1
83,NONE,0,0,0,False,-1
84,NONE,0,0,0,False,-1
85,DOUBLE,1,1,0,False,-1
86,DOUBLE,1,1,0,False,-1
87,NONE,0,0,0,False,-1
88,DOUBLE,1,1,0,False,-1
89,DOUBLE,1,1,0,False,-1
90,NONE,0,0,0,False,-1
91,NONE,0,0,0,False,-1
92,NONE,0,0,0,False,-1
93,SINGLE,1,0,0,False,-1
94,DOUBLE,1,1,0,False,-1
95,NONE,0,0,0,False,-1
96,NONE,0,0,0,False,-1
97,SINGLE,0,0,1,False,-1
98,NONE,0,0,0,False,-1
99,NONE,0,0,0,False,-1
100,DOUBLE,1,1,0,False,-1
101,NONE,0,0,0,False,-1
102,NONE,0,0,0,False,-1
103,SINGLE,1,0,0,False,-1
104,NONE,0,0,0,False,-1
105,DOUBLE,1,1,0,False,-1
106,SINGLE,0,0,1,False,-1
107,SINGLE,0,1,0,False,-1
108,SINGLE,0,0,1,False,-1
109,NONE,0,0,0,False,-1
110,SINGLE,1,0,0,False,-1
111,DOUBLE,1,1,0,False,-1
112,NONE,0,0,0,False,-1
113,NONE,0,0,0,False,-1
114,DOUBLE,1,1,0,False,-1
115,NONE,0,0,0,False,-1
116,NONE,0,0,0,False,-1
117,NONE,0,0,0,False,-1
118,SINGLE,0,0,1,False,-1
119,NONE,0,0,0,False,-1
120,DOUBLE,1,1,0,False,-1
121,DOUBLE,1,1,0,False,-1
122,NONE,0,0,0,False,-1
123,DOUBLE,1,1,0,False,-1
124,SINGLE,0,0,1,False,-1
125,NONE,0,0,0,False,-1
126,NONE,0,0,0,False,-1
127,NONE,0,0,0,False,-1
128,SINGLE,1,0,0,False,-1
129,NONE,0,0,0,False,-1
130,NONE,0,0,0,False,-1
131,NONE,0,0,0,False,-1
132,TRIPLE,1,1,1,False,-1
133,NONE,0,0,0,False,-1
134,SINGLE,0,0,1,False,-1
135,NONE,0,0,0,False,-1
136,NONE,0,0,0,False,-1
137,NONE,0,0,0,False,-1
138,NONE,0,0,0,False,-1
139,NONE,0,0,0,False,-1
140,NONE,0,0,0,False,-1
141,NONE,0,0,0,False,-1
142,NONE,0,0,0,False,-1
143,NONE,0,0,0,False,-1
144,SINGLE,0,1,0,False,-1
145,NONE,0,0,0,False,-1
146,DOUBLE,1,1,0,False,-1
147,NONE,0,0,0,False,-1
148,SINGLE,1,0,0,False,-1
149,NONE,0,0,0,False,-1
150,NONE,0,0,0,False,-1
151,DOUBLE,1,1,0,False,-1
152,SINGLE,0,1,0,False,-1
153,NONE,0,0,0,False,-1
154,DOUBLE,1,1,0,False,-1
155,NONE,0,0,0,False,-1
156,SINGLE,1,0,0,False,-1
157,NONE,0,0,0,False,-1
158,DOUBLE,1,1,0,False,-1
159,NONE,0,0,0,False,-1
160,NONE,0,0,0,False,-1
161,NONE,0,0,0,False,-1
162,SINGLE,1,0,0,False,-1
163,DOUBLE,1,1,0,False,-1
164,SINGLE,1,0,0,False,-1
165,DOUBLE,1,1,0,False,-1
166,NONE,0,0,0,False,-1
167,SINGLE,0,1,0,False,-1
168,NONE,0,0,0,False,-1
169,NONE,0,0,0,False,-1
170,NONE,0,0,0,False,-1
171,NONE,0,0,0,False,-1
172,DOUBLE,1,1,0,False,-1
173,SINGLE,1,0,0,False,-1
174,DOUBLE,1,1,0,False,-1
175,SINGLE,0,0,1,False,-1
176,SINGLE,0,1,0,False,-1
177,NONE,0,0,0,False,-1
178,NONE,0,0,0,False,-1
179,NONE,0,0,0,False,-1
180,SINGLE,1,0,0,False,-1
181,SINGLE,0,1,0,False,-1
182,NONE,0,0,0,False,-1
183,NONE,0,0,0,False,-1
184,SINGLE,1,0,0,False,-1
185,SINGLE,0,1,0,False,-1
186,NONE,0,0,0,False,-1
187,NONE,0,0,0,False,-1
188,SINGLE,1,0,0,False,-1
189,NONE,0,0,0,False,-1
190,NONE,0,0,0,False,-1
191,SINGLE,1,0,0,False,-1
192,NONE,0,0,0,False,-1
193,NONE,0,0,0,False,-1
194,NONE,0,0,0,False,-1
195,DOUBLE,1,1,0,False,-1
196,NONE,0,0,0,False,-1
197,NONE,0,0,0,False,-1
198,NONE,0,0,0,False,-1
199,NONE,0,0,0,False,-1
200,SINGLE,0,0,1,False,-1
201,SINGLE,1,0,0,False,-1
202,SINGLE,0,0,1,False,-1
203,DOUBLE,1,1,0,False,-1
204,NONE,0,0,0,False,-1
205,SINGLE,1,0,0,False,-1
206,NONE,0,0,0,False,-1
207,SINGLE,0,1,0,False,-1
208,DOUBLE,1,1,0,False,-1
209,SINGLE,0,1,0,False,-1
210,NONE,0,0,0,False,-1
211,NONE,0,0,0,False,-1
212,DOUBLE,1,1,0,False,-1
213,SINGLE,0,1,0,False,-1
214,SINGLE,1,0,0,False,-1
215,NONE,0,0,0,False,-1
216,NONE,0,0,0,False,-1
217,NONE,0,0,0,False,-1
